Year,occupation,occupation_code,industry,naics_code,age_group,days_away,cases,total_cases,median_days
2017,"Tailors, Dressmakers, and Custom Sewers",516052.0,,,,11 to 20 days,,100.0,5.0
2017,"Textile Machine Setters, Operators, and Tenders",516060.0,,,,11 to 20 days,20.0,280.0,12.0
2017,"Textile Cutting Machine Setters, Operators, and Tenders",516062.0,,,,11 to 20 days,,50.0,41.0
2017,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",516063.0,,,,11 to 20 days,,120.0,9.0
2017,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",516064.0,,,,11 to 20 days,,110.0,6.0
2017,"Miscellaneous Textile, Apparel, and Furnishings Workers",516090.0,,,,11 to 20 days,70.0,450.0,11.0
2017,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",516091.0,,,,11 to 20 days,,30.0,43.0
2017,Upholsterers,516093.0,,,,11 to 20 days,40.0,300.0,8.0
2017,"Textile, Apparel, and Furnishings Workers, All Other",516099.0,,,,11 to 20 days,20.0,100.0,10.0
2017,Woodworkers,517000.0,,,,11 to 20 days,290.0,2590.0,6.0
2017,Cabinetmakers and Bench Carpenters,517010.0,,,,11 to 20 days,80.0,660.0,6.0
2017,Cabinetmakers and Bench Carpenters,517011.0,,,,11 to 20 days,80.0,660.0,6.0
2017,Furniture Finishers,517020.0,,,,11 to 20 days,,80.0,5.0
2017,Furniture Finishers,517021.0,,,,11 to 20 days,,80.0,5.0
2017,"Model Makers and Patternmakers, Wood",517030.0,,,,11 to 20 days,,60.0,1.0
2017,"Woodworking Machine Setters, Operators, and Tenders",517040.0,,,,11 to 20 days,190.0,1670.0,6.0
2017,"Sawing Machine Setters, Operators, and Tenders, Wood",517041.0,,,,11 to 20 days,120.0,1190.0,5.0
2017,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",517042.0,,,,11 to 20 days,70.0,490.0,10.0
2017,Miscellaneous Woodworkers,517090.0,,,,11 to 20 days,20.0,120.0,16.0
2017,"Woodworkers, All Other",517099.0,,,,11 to 20 days,20.0,120.0,16.0
2017,Plant and System Operators,518000.0,,,,11 to 20 days,210.0,1360.0,13.0
2017,"Power Plant Operators, Distributors, and Dispatchers",518010.0,,,,11 to 20 days,60.0,140.0,19.0
2017,Power Plant Operators,518013.0,,,,11 to 20 days,60.0,140.0,19.0
2017,Stationary Engineers and Boiler Operators,518020.0,,,,11 to 20 days,20.0,210.0,5.0
2017,Stationary Engineers and Boiler Operators,518021.0,,,,11 to 20 days,20.0,210.0,5.0
2017,Water and Wastewater Treatment Plant and System Operators,518030.0,,,,11 to 20 days,30.0,190.0,4.0
2017,Water and Wastewater Treatment Plant and System Operators,518031.0,,,,11 to 20 days,30.0,190.0,4.0
2017,Miscellaneous Plant and System Operators,518090.0,,,,11 to 20 days,100.0,810.0,13.0
2017,Chemical Plant and System Operators,518091.0,,,,11 to 20 days,,60.0,6.0
2017,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",518093.0,,,,11 to 20 days,80.0,610.0,13.0
2017,"Plant and System Operators, All Other",518099.0,,,,11 to 20 days,20.0,140.0,8.0
2017,Other Production Occupations,519000.0,,,,11 to 20 days,3950.0,39140.0,8.0
2017,"Chemical Processing Machine Setters, Operators, and Tenders",519010.0,,,,11 to 20 days,50.0,420.0,8.0
2017,Chemical Equipment Operators and Tenders,519011.0,,,,11 to 20 days,20.0,170.0,10.0
2017,"Separating, Filtering, Clarifying, Precipitating, and Still Mach. Setters, Oper., Tenders",519012.0,,,,11 to 20 days,40.0,250.0,8.0
2017,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",519020.0,,,,11 to 20 days,90.0,980.0,13.0
2017,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",519021.0,,,,11 to 20 days,30.0,360.0,7.0
2017,"Grinding and Polishing Workers, Hand",519022.0,,,,11 to 20 days,,210.0,60.0
2017,"Mixing and Blending Machine Setters, Operators, and Tenders",519023.0,,,,11 to 20 days,50.0,410.0,9.0
2017,Cutting Workers,519030.0,,,,11 to 20 days,80.0,580.0,8.0
2017,"Cutters and Trimmers, Hand",519031.0,,,,11 to 20 days,,30.0,1.0
2017,"Cutting and Slicing Machine Setters, Operators, and Tenders",519032.0,,,,11 to 20 days,80.0,550.0,8.0
2017,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",519040.0,,,,11 to 20 days,30.0,310.0,7.0
2017,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",519041.0,,,,11 to 20 days,30.0,310.0,7.0
2017,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",519050.0,,,,11 to 20 days,20.0,240.0,6.0
2017,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",519051.0,,,,11 to 20 days,20.0,240.0,6.0
2017,"Inspectors, Testers, Sorters, Samplers, and Weighers",519060.0,,,,11 to 20 days,550.0,4020.0,10.0
2017,"Inspectors, Testers, Sorters, Samplers, and Weighers",519061.0,,,,11 to 20 days,550.0,4020.0,10.0
2017,Jewelers and Precious Stone and Metal Workers,519070.0,,,,11 to 20 days,,60.0,7.0
2017,Jewelers and Precious Stone and Metal Workers,519071.0,,,,11 to 20 days,,60.0,7.0
2017,"Medical, Dental, and Ophthalmic Laboratory Technicians",519080.0,,,,11 to 20 days,,110.0,9.0
2017,Dental Laboratory Technicians,519081.0,,,,11 to 20 days,,20.0,3.0
2017,Medical Appliance Technicians,519082.0,,,,11 to 20 days,,70.0,8.0
2017,Ophthalmic Laboratory Technicians,519083.0,,,,11 to 20 days,,30.0,22.0
2017,Packaging and Filling Machine Operators and Tenders,519110.0,,,,11 to 20 days,280.0,2230.0,8.0
2017,Packaging and Filling Machine Operators and Tenders,519111.0,,,,11 to 20 days,280.0,2230.0,8.0
2017,Painting Workers,519120.0,,,,11 to 20 days,70.0,1540.0,15.0
2017,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",519121.0,,,,11 to 20 days,40.0,440.0,7.0
2017,"Painters, Transportation Equipment",519122.0,,,,11 to 20 days,,470.0,42.0
2017,"Painting, Coating, and Decorating Workers",519123.0,,,,11 to 20 days,30.0,620.0,22.0
2017,Semiconductor Processors,519140.0,,,,11 to 20 days,,60.0,5.0
2017,Semiconductor Processors,519141.0,,,,11 to 20 days,,60.0,5.0
2017,Photographic Process Workers and Processing Machine Operators,519150.0,,,,11 to 20 days,,150.0,7.0
2017,Photographic Process Workers and Processing Machine Operators,519151.0,,,,11 to 20 days,,150.0,7.0
2017,Miscellaneous Production Workers,519190.0,,,,11 to 20 days,2740.0,28440.0,8.0
2017,Adhesive Bonding Machine Operators and Tenders,519191.0,,,,11 to 20 days,,130.0,9.0
2017,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",519192.0,,,,11 to 20 days,,30.0,8.0
2017,Etchers and Engravers,519194.0,,,,11 to 20 days,,140.0,3.0
2017,"Molders, Shapers, and Casters, Except Metal and Plastic",519195.0,,,,11 to 20 days,,620.0,22.0
2017,"Paper Goods Machine Setters, Operators, and Tenders",519196.0,,,,11 to 20 days,100.0,570.0,11.0
2017,Tire Builders,519197.0,,,,11 to 20 days,20.0,170.0,20.0
2017,Helpers-Production Workers,519198.0,,,,11 to 20 days,170.0,1730.0,7.0
2017,"Production Workers, All Other",519199.0,,,,11 to 20 days,2430.0,25040.0,7.0
2017,Transportation and Material Moving Occupations,,,,,11 to 20 days,19230.0,178270.0,12.0
2017,Transportation and Material Moving Occupations,530000.0,,,,11 to 20 days,19230.0,178270.0,12.0
2017,Supervisors of Transportation and Material Moving Workers,531000.0,,,,11 to 20 days,280.0,2630.0,8.0
2017,Aircraft Cargo Handling Supervisors,531010.0,,,,11 to 20 days,20.0,230.0,9.0
2017,Aircraft Cargo Handling Supervisors,531011.0,,,,11 to 20 days,20.0,230.0,9.0
2017,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",531020.0,,,,11 to 20 days,160.0,1490.0,7.0
2017,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",531021.0,,,,11 to 20 days,160.0,1490.0,7.0
2017,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,531030.0,,,,11 to 20 days,100.0,910.0,10.0
2017,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,531031.0,,,,11 to 20 days,100.0,910.0,10.0
2017,Air Transportation Workers,532000.0,,,,11 to 20 days,830.0,5540.0,15.0
2017,Aircraft Pilots and Flight Engineers,532010.0,,,,11 to 20 days,110.0,630.0,8.0
2017,"Airline Pilots, Copilots, and Flight Engineers",532011.0,,,,11 to 20 days,90.0,500.0,8.0
2017,Commercial Pilots,532012.0,,,,11 to 20 days,30.0,130.0,12.0
2017,Flight Attendants,532030.0,,,,11 to 20 days,710.0,4910.0,17.0
2017,Flight Attendants,532031.0,,,,11 to 20 days,710.0,4910.0,17.0
2017,Motor Vehicle Operators,533000.0,,,,11 to 20 days,9570.0,86800.0,17.0
2017,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",533010.0,,,,11 to 20 days,,160.0,5.0
2017,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",533011.0,,,,11 to 20 days,,160.0,5.0
2017,Bus Drivers,533020.0,,,,11 to 20 days,470.0,4530.0,16.0
2017,"Bus Drivers, Transit and Intercity",533021.0,,,,11 to 20 days,200.0,1880.0,18.0
2017,"Bus Drivers, School or Special Client",533022.0,,,,11 to 20 days,280.0,2650.0,15.0
2017,Driver/Sales Workers and Truck Drivers,533030.0,,,,11 to 20 days,8640.0,77470.0,17.0
2017,Driver/Sales Workers,533031.0,,,,11 to 20 days,1220.0,8280.0,14.0
2017,Heavy and Tractor-Trailer Truck Drivers,533032.0,,,,11 to 20 days,5260.0,46860.0,18.0
2017,Light Truck or Delivery Services Drivers,533033.0,,,,11 to 20 days,2160.0,22330.0,16.0
2017,Taxi Drivers and Chauffeurs,533040.0,,,,11 to 20 days,160.0,2640.0,9.0
2017,Taxi Drivers and Chauffeurs,533041.0,,,,11 to 20 days,160.0,2640.0,9.0
2017,Miscellaneous Motor Vehicle Operators,533090.0,,,,11 to 20 days,300.0,1990.0,13.0
2017,"Motor Vehicle Operators, All Other",533099.0,,,,11 to 20 days,300.0,1990.0,13.0
2017,Rail Transportation Workers,534000.0,,,,11 to 20 days,130.0,1370.0,41.0
2017,Locomotive Engineers and Operators,534010.0,,,,11 to 20 days,20.0,340.0,47.0
2017,Locomotive Engineers,534011.0,,,,11 to 20 days,20.0,290.0,47.0
2017,"Rail Yard Engineers, Dinkey Operators, and Hostlers",534013.0,,,,11 to 20 days,,40.0,44.0
2017,"Railroad Brake, Signal, and Switch Operators",534020.0,,,,11 to 20 days,20.0,170.0,42.0
2017,"Railroad Brake, Signal, and Switch Operators",534021.0,,,,11 to 20 days,20.0,170.0,42.0
2017,Railroad Conductors and Yardmasters,534030.0,,,,11 to 20 days,80.0,800.0,40.0
2017,Railroad Conductors and Yardmasters,534031.0,,,,11 to 20 days,80.0,800.0,40.0
2017,Miscellaneous Rail Transportation Workers,534090.0,,,,11 to 20 days,,70.0,33.0
2017,"Rail Transportation Workers, All Other",534099.0,,,,11 to 20 days,,70.0,33.0
2017,Water Transportation Workers,535000.0,,,,11 to 20 days,60.0,660.0,7.0
2017,Sailors and Marine Oilers,535010.0,,,,11 to 20 days,40.0,570.0,6.0
2017,Sailors and Marine Oilers,535011.0,,,,11 to 20 days,40.0,570.0,6.0
2017,Ship and Boat Captains and Operators,535020.0,,,,11 to 20 days,20.0,80.0,28.0
2017,"Captains, Mates, and Pilots of Water Vessels",535021.0,,,,11 to 20 days,20.0,80.0,28.0
2017,Other Transportation Workers,536000.0,,,,11 to 20 days,190.0,2190.0,11.0
2017,Parking Lot Attendants,536020.0,,,,11 to 20 days,100.0,930.0,5.0
2017,Parking Lot Attendants,536021.0,,,,11 to 20 days,100.0,930.0,5.0
2017,Automotive and Watercraft Service Attendants,536030.0,,,,11 to 20 days,,510.0,100.0
2017,Automotive and Watercraft Service Attendants,536031.0,,,,11 to 20 days,,510.0,100.0
2017,Transportation Inspectors,536050.0,,,,11 to 20 days,,50.0,5.0
2017,Transportation Inspectors,536051.0,,,,11 to 20 days,,50.0,5.0
2017,"Transportation Attendants, Except Flight Attendants",536060.0,,,,11 to 20 days,,130.0,8.0
2017,"Transportation Attendants, Except Flight Attendants",536061.0,,,,11 to 20 days,,130.0,8.0
2017,Miscellaneous Transportation Workers,536090.0,,,,11 to 20 days,70.0,560.0,6.0
2017,"Transportation Workers, All Other",536099.0,,,,11 to 20 days,70.0,560.0,6.0
2017,Material Moving Workers,537000.0,,,,11 to 20 days,8170.0,79080.0,8.0
2017,Conveyor Operators and Tenders,537010.0,,,,11 to 20 days,20.0,160.0,18.0
2017,Conveyor Operators and Tenders,537011.0,,,,11 to 20 days,20.0,160.0,18.0
2017,Crane and Tower Operators,537020.0,,,,11 to 20 days,30.0,430.0,29.0
2017,Crane and Tower Operators,537021.0,,,,11 to 20 days,30.0,430.0,29.0
2017,"Dredge, Excavating, and Loading Machine Operators",537030.0,,,,11 to 20 days,20.0,230.0,5.0
2017,Excavating and Loading Machine and Dragline Operators,537032.0,,,,11 to 20 days,20.0,180.0,5.0
2017,"Loading Machine Operators, Underground Mining",537033.0,,,,11 to 20 days,,50.0,77.0
2017,Hoist and Winch Operators,537040.0,,,,11 to 20 days,,60.0,9.0
2017,Hoist and Winch Operators,537041.0,,,,11 to 20 days,,60.0,9.0
2017,Industrial Truck and Tractor Operators,537050.0,,,,11 to 20 days,520.0,4670.0,12.0
2017,Industrial Truck and Tractor Operators,537051.0,,,,11 to 20 days,520.0,4670.0,12.0
2017,"Laborers and Material Movers, Hand",537060.0,,,,11 to 20 days,7330.0,71350.0,8.0
2017,Cleaners of Vehicles and Equipment,537061.0,,,,11 to 20 days,310.0,3880.0,5.0
2017,"Laborers and Freight, Stock, and Material Movers, Hand",537062.0,,,,11 to 20 days,6560.0,62870.0,9.0
2017,Machine Feeders and Offbearers,537063.0,,,,11 to 20 days,30.0,400.0,7.0
2017,"Packers and Packagers, Hand",537064.0,,,,11 to 20 days,430.0,4190.0,6.0
2017,Pumping Station Operators,537070.0,,,,11 to 20 days,20.0,90.0,7.0
2017,"Pump Operators, Except Wellhead Pumpers",537072.0,,,,11 to 20 days,20.0,70.0,14.0
2017,Wellhead Pumpers,537073.0,,,,11 to 20 days,,20.0,2.0
2017,Refuse and Recyclable Material Collectors,537080.0,,,,11 to 20 days,150.0,1340.0,10.0
2017,Refuse and Recyclable Material Collectors,537081.0,,,,11 to 20 days,150.0,1340.0,10.0
2017,Mine Shuttle Car Operators,537110.0,,,,11 to 20 days,,70.0,58.0
2017,Mine Shuttle Car Operators,537111.0,,,,11 to 20 days,,70.0,58.0
2017,"Tank Car, Truck, and Ship Loaders",537120.0,,,,11 to 20 days,30.0,100.0,21.0
2017,"Tank Car, Truck, and Ship Loaders",537121.0,,,,11 to 20 days,30.0,100.0,21.0
2017,Miscellaneous Material Moving Workers,537190.0,,,,11 to 20 days,50.0,580.0,7.0
2017,"Material Moving Workers, All Other",537199.0,,,,11 to 20 days,50.0,580.0,7.0
2017,,,,,,11 to 20 days,,,
2017,Footnotes:,,,,,11 to 20 days,,,
2017,(1) Totals include data for occupations not shown separately.,,,,,11 to 20 days,,,
2017,"(2) Standard Occupational Classification Manual, 2010, Office of Management and Budget.",,,,,11 to 20 days,,,
2017,"Notes:  Days-away-from-work cases include those that resulted in days away from work, some of which also included job transfer or restriction.  Dash indicates data do not meet publication guidelines, data may be too small to be displayed. Because of rounding and data exclusion of nonclassifiable responses, data may not sum to the totals.  Source: Bureau of Labor Statistics, U.S. Department of Labor, Survey of Occupational Injuries and Illnesses, in cooperation with participating state agencies.",,,,,11 to 20 days,,,
2017,All Occupations,,,,,21 to 30 days,56800.0,882730.0,8.0
2017,"Management, Business, Science, and Arts Occupations",,,,,21 to 30 days,6600.0,103490.0,6.0
2017,"Management, Business, and Financial Occupations",,,,,21 to 30 days,1600.0,26320.0,6.0
2017,Management Occupations,110000.0,,,,21 to 30 days,890.0,20050.0,6.0
2017,Top Executives,111000.0,,,,21 to 30 days,210.0,3650.0,7.0
2017,Chief Executives,111010.0,,,,21 to 30 days,40.0,1010.0,6.0
2017,Chief Executives,111011.0,,,,21 to 30 days,40.0,1010.0,6.0
2017,General and Operations Managers,111020.0,,,,21 to 30 days,170.0,2630.0,10.0
2017,General and Operations Managers,111021.0,,,,21 to 30 days,170.0,2630.0,10.0
2017,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",112000.0,,,,21 to 30 days,40.0,800.0,7.0
2017,Advertising and Promotions Managers,112010.0,,,,21 to 30 days,,50.0,2.0
2017,Advertising and Promotions Managers,112011.0,,,,21 to 30 days,,50.0,2.0
2017,Marketing and Sales Managers,112020.0,,,,21 to 30 days,40.0,680.0,11.0
2017,Marketing Managers,112021.0,,,,21 to 30 days,,220.0,11.0
2017,Sales Managers,112022.0,,,,21 to 30 days,30.0,460.0,8.0
2017,Public Relations and Fundraising Managers,112030.0,,,,21 to 30 days,,70.0,6.0
2017,Public Relations and Fundraising Managers,112031.0,,,,21 to 30 days,,70.0,6.0
2017,Operations Specialties Managers,113000.0,,,,21 to 30 days,170.0,4110.0,6.0
2017,Administrative Services Managers,113010.0,,,,21 to 30 days,30.0,860.0,10.0
2017,Administrative Services Managers,113011.0,,,,21 to 30 days,30.0,860.0,10.0
2017,Computer and Information Systems Managers,113020.0,,,,21 to 30 days,,140.0,4.0
2017,Computer and Information Systems Managers,113021.0,,,,21 to 30 days,,140.0,4.0
2017,Financial Managers,113030.0,,,,21 to 30 days,70.0,1790.0,6.0
2017,Financial Managers,113031.0,,,,21 to 30 days,70.0,1790.0,6.0
2017,Industrial Production Managers,113050.0,,,,21 to 30 days,,290.0,3.0
2017,Industrial Production Managers,113051.0,,,,21 to 30 days,,290.0,3.0
2017,Purchasing Managers,113060.0,,,,21 to 30 days,,80.0,19.0
2017,Purchasing Managers,113061.0,,,,21 to 30 days,,80.0,19.0
2017,"Transportation, Storage, and Distribution Managers",113070.0,,,,21 to 30 days,40.0,750.0,11.0
2017,"Transportation, Storage, and Distribution Managers",113071.0,,,,21 to 30 days,40.0,750.0,11.0
2017,Human Resources Managers,113120.0,,,,21 to 30 days,,140.0,2.0
2017,Human Resources Managers,113121.0,,,,21 to 30 days,,140.0,2.0
2017,Training and Development Managers,113130.0,,,,21 to 30 days,,40.0,6.0
2017,Training and Development Managers,113131.0,,,,21 to 30 days,,40.0,6.0
2017,Other Management Occupations,119000.0,,,,21 to 30 days,470.0,11500.0,5.0
2017,"Farmers, Ranchers, and Other Agricultural Managers",119010.0,,,,21 to 30 days,,180.0,14.0
2017,"Farmers, Ranchers, and Other Agricultural Managers",119013.0,,,,21 to 30 days,,180.0,14.0
2017,Construction Managers,119020.0,,,,21 to 30 days,50.0,800.0,3.0
2017,Construction Managers,119021.0,,,,21 to 30 days,50.0,800.0,3.0
2017,Education Administrators,119030.0,,,,21 to 30 days,,510.0,3.0
2017,"Education Administrators, Preschool and Childcare Center/Program",119031.0,,,,21 to 30 days,,80.0,2.0
2017,"Education Administrators, Elementary and Secondary School",119032.0,,,,21 to 30 days,,240.0,2.0
2017,"Education Administrators, Postsecondary",119033.0,,,,21 to 30 days,,170.0,4.0
2017,"Education Administrators, All Other",119039.0,,,,21 to 30 days,,20.0,6.0
2017,Architectural and Engineering Managers,119040.0,,,,21 to 30 days,,30.0,49.0
2017,Architectural and Engineering Managers,119041.0,,,,21 to 30 days,,30.0,49.0
2017,Food Service Managers,119050.0,,,,21 to 30 days,80.0,2760.0,4.0
2017,Food Service Managers,119051.0,,,,21 to 30 days,80.0,2760.0,4.0
2017,Funeral Service Managers,119060.0,,,,21 to 30 days,,40.0,24.0
2017,Funeral Service Managers,119061.0,,,,21 to 30 days,,40.0,24.0
2017,Lodging Managers,119080.0,,,,21 to 30 days,,50.0,1.0
2017,Lodging Managers,119081.0,,,,21 to 30 days,,50.0,1.0
2017,Medical and Health Services Managers,119110.0,,,,21 to 30 days,160.0,3650.0,5.0
2017,Medical and Health Services Managers,119111.0,,,,21 to 30 days,160.0,3650.0,5.0
2017,"Property, Real Estate, and Community Association Managers",119140.0,,,,21 to 30 days,20.0,420.0,5.0
2017,"Property, Real Estate, and Community Association Managers",119141.0,,,,21 to 30 days,20.0,420.0,5.0
2017,Social and Community Service Managers,119150.0,,,,21 to 30 days,20.0,480.0,3.0
2017,Social and Community Service Managers,119151.0,,,,21 to 30 days,20.0,480.0,3.0
2017,Emergency Management Directors,119160.0,,,,21 to 30 days,,60.0,1.0
2017,Emergency Management Directors,119161.0,,,,21 to 30 days,,60.0,1.0
2017,Miscellaneous Managers,119190.0,,,,21 to 30 days,90.0,2490.0,7.0
2017,"Managers, All Other",119199.0,,,,21 to 30 days,90.0,2490.0,7.0
2017,Business and Financial Operations Occupations,130000.0,,,,21 to 30 days,710.0,6260.0,10.0
2017,Business Operations Specialists,131000.0,,,,21 to 30 days,550.0,4470.0,10.0
2017,Buyers and Purchasing Agents,131020.0,,,,21 to 30 days,20.0,510.0,20.0
2017,"Buyers and Purchasing Agents, Farm Products",131021.0,,,,21 to 30 days,,60.0,12.0
2017,"Wholesale and Retail Buyers, Except Farm Products",131022.0,,,,21 to 30 days,,180.0,7.0
2017,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",131023.0,,,,21 to 30 days,,270.0,49.0
2017,"Claims Adjusters, Appraisers, Examiners, and Investigators",131030.0,,,,21 to 30 days,30.0,370.0,13.0
2017,"Claims Adjusters, Examiners, and Investigators",131031.0,,,,21 to 30 days,30.0,320.0,12.0
2017,"Insurance Appraisers, Auto Damage",131032.0,,,,21 to 30 days,,50.0,43.0
2017,Compliance Officers,131040.0,,,,21 to 30 days,,130.0,13.0
2017,Compliance Officers,131041.0,,,,21 to 30 days,,130.0,13.0
2017,Cost Estimators,131050.0,,,,21 to 30 days,,100.0,27.0
2017,Cost Estimators,131051.0,,,,21 to 30 days,,100.0,27.0
2017,Human Resources Workers,131070.0,,,,21 to 30 days,30.0,700.0,4.0
2017,Human Resources Specialists,131071.0,,,,21 to 30 days,30.0,660.0,5.0
2017,Labor Relations Specialists,131075.0,,,,21 to 30 days,,30.0,2.0
2017,Logisticians,131080.0,,,,21 to 30 days,320.0,530.0,30.0
2017,Logisticians,131081.0,,,,21 to 30 days,320.0,530.0,30.0
2017,Management Analysts,131110.0,,,,21 to 30 days,,440.0,6.0
2017,Management Analysts,131111.0,,,,21 to 30 days,,440.0,6.0
2017,"Meeting, Convention, and Event Planners",131120.0,,,,21 to 30 days,,250.0,5.0
2017,"Meeting, Convention, and Event Planners",131121.0,,,,21 to 30 days,,250.0,5.0
2017,Fundraisers,131130.0,,,,21 to 30 days,,50.0,42.0
2017,Fundraisers,131131.0,,,,21 to 30 days,,50.0,42.0
2017,"Compensation, Benefits, and Job Analysis Specialists",131140.0,,,,21 to 30 days,,50.0,7.0
2017,"Compensation, Benefits, and Job Analysis Specialists",131141.0,,,,21 to 30 days,,50.0,7.0
2017,Training and Development Specialists,131150.0,,,,21 to 30 days,30.0,420.0,5.0
2017,Training and Development Specialists,131151.0,,,,21 to 30 days,30.0,420.0,5.0
2017,Market Research Analysts and Marketing Specialists,131160.0,,,,21 to 30 days,,440.0,11.0
2017,Market Research Analysts and Marketing Specialists,131161.0,,,,21 to 30 days,,440.0,11.0
2017,Miscellaneous Business Operations Specialists,131190.0,,,,21 to 30 days,30.0,470.0,5.0
2017,"Business Operations Specialists, All Other",131199.0,,,,21 to 30 days,30.0,470.0,5.0
2017,Financial Specialists,132000.0,,,,21 to 30 days,160.0,1800.0,10.0
2017,Accountants and Auditors,132010.0,,,,21 to 30 days,,890.0,20.0
2017,Accountants and Auditors,132011.0,,,,21 to 30 days,,890.0,20.0
2017,Appraisers and Assessors of Real Estate,132020.0,,,,21 to 30 days,,40.0,7.0
2017,Appraisers and Assessors of Real Estate,132021.0,,,,21 to 30 days,,40.0,7.0
2017,Financial Analysts and Advisors,132050.0,,,,21 to 30 days,20.0,470.0,3.0
2017,Financial Analysts,132051.0,,,,21 to 30 days,,60.0,32.0
2017,Personal Financial Advisors,132052.0,,,,21 to 30 days,,330.0,3.0
2017,Insurance Underwriters,132053.0,,,,21 to 30 days,,80.0,17.0
2017,Financial Examiners,132060.0,,,,21 to 30 days,,30.0,100.0
2017,Financial Examiners,132061.0,,,,21 to 30 days,,30.0,100.0
2017,Credit Counselors and Loan Officers,132070.0,,,,21 to 30 days,,150.0,2.0
2017,Credit Counselors,132071.0,,,,21 to 30 days,,20.0,180.0
2017,Loan Officers,132072.0,,,,21 to 30 days,,130.0,2.0
2017,Miscellaneous Financial Specialists,132090.0,,,,21 to 30 days,120.0,200.0,30.0
2017,"Financial Specialists, All Other",132099.0,,,,21 to 30 days,120.0,200.0,30.0
2017,"Computer, Engineering, and Science Occupations",,,,,21 to 30 days,330.0,5680.0,5.0
2017,Computer and Mathematical Occupations,150000.0,,,,21 to 30 days,70.0,1300.0,5.0
2017,Computer Occupations,151100.0,,,,21 to 30 days,60.0,1190.0,5.0
2017,Computer and Information Analysts,151120.0,,,,21 to 30 days,,70.0,5.0
2017,Computer Systems Analysts,151121.0,,,,21 to 30 days,,50.0,5.0
2017,Software Developers and Programmers,151130.0,,,,21 to 30 days,,130.0,14.0
2017,Computer Programmers,151131.0,,,,21 to 30 days,,20.0,2.0
2017,"Software Developers, Applications",151132.0,,,,21 to 30 days,,30.0,15.0
2017,"Software Developers, Systems Software",151133.0,,,,21 to 30 days,,80.0,14.0
2017,Database and Systems Administrators and Network Architects,151140.0,,,,21 to 30 days,20.0,260.0,5.0
2017,Network and Computer Systems Administrators,151142.0,,,,21 to 30 days,20.0,200.0,11.0
2017,Computer Network Architects,151143.0,,,,21 to 30 days,,40.0,1.0
2017,Computer Support Specialists,151150.0,,,,21 to 30 days,30.0,450.0,10.0
2017,Computer User Support Specialists,151151.0,,,,21 to 30 days,,200.0,16.0
2017,Computer Network Support Specialists,151152.0,,,,21 to 30 days,,250.0,5.0
2017,Miscellaneous Computer Occupations,151190.0,,,,21 to 30 days,,270.0,3.0
2017,"Computer Occupations, All Other",151199.0,,,,21 to 30 days,,270.0,3.0
2017,Mathematical Science Occupations,152000.0,,,,21 to 30 days,,110.0,3.0
2017,Operations Research Analysts,152030.0,,,,21 to 30 days,,70.0,10.0
2017,Operations Research Analysts,152031.0,,,,21 to 30 days,,70.0,10.0
2017,Statisticians,152040.0,,,,21 to 30 days,,40.0,2.0
2017,Statisticians,152041.0,,,,21 to 30 days,,40.0,2.0
2017,Architecture and Engineering Occupations,170000.0,,,,21 to 30 days,190.0,3020.0,5.0
2017,"Architects, Surveyors, and Cartographers",171000.0,,,,21 to 30 days,,360.0,12.0
2017,"Surveyors, Cartographers, and Photogrammetrists",171020.0,,,,21 to 30 days,,200.0,3.0
2017,Surveyors,171022.0,,,,21 to 30 days,,190.0,3.0
2017,Engineers,172000.0,,,,21 to 30 days,110.0,1230.0,5.0
2017,Civil Engineers,172050.0,,,,21 to 30 days,,370.0,5.0
2017,Civil Engineers,172051.0,,,,21 to 30 days,,370.0,5.0
2017,Electrical and Electronics Engineers,172070.0,,,,21 to 30 days,,130.0,5.0
2017,Electrical Engineers,172071.0,,,,21 to 30 days,,90.0,5.0
2017,"Electronics Engineers, Except Computer",172072.0,,,,21 to 30 days,,30.0,5.0
2017,Environmental Engineers,172080.0,,,,21 to 30 days,,20.0,2.0
2017,Environmental Engineers,172081.0,,,,21 to 30 days,,20.0,2.0
2017,"Industrial Engineers, Including Health and Safety",172110.0,,,,21 to 30 days,,230.0,12.0
